ID,Posición,Area,Á.liq.,Grupo de personal,CODIGO POSTAL,Motivo de la RENUNCIA,Tipo de Baja,Banda,Baja,ReglaPHT,Alta,Antigüedad Clas,Antigüedad,Clave de sexo,Lugar de nacimiento,Clasificacion L. N,Edad del empleado,¿Cuanto tiempo tiene viviendo en Cd. Juarez?,Estado Civil,Hijos
1249,POS2858,QMM,S6,Exempt,32590,Vol-Otro empleo,Voluntario,E3,04/11/2022,ADMINIST,14/10/2021,1 - 3 Años,386,Masculino,CHIHUAHUA,ESTADO,24,Menos de un año,U.Libre,2
1250,POS538,VS9-ABS,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,02/11/2022,JT031800,25/08/2022,1 - 6 Meses,69,Femenino,JUAREZ,CIUDAD ,34,Menos de un año,Soltero,3
1251,POS538,VS5,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DO,02/11/2022,JT031800,01/09/2022,1 - 6 Meses,62,Femenino,TRES VALLES,PAIS,29,Menos de un año,Soltero,0
1252,POS2939,VS1,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DO,02/11/2022,JF010600,01/09/2022,1 - 6 Meses,62,Masculino,CHIHUAHUA,ESTADO,35,Menos de un año,Soltero,2
1253,POS538,VS9-ABS,S5,Direct,32575,Vol-Otro empleo,Voluntario,DO,02/11/2022,JT031800,01/09/2022,1 - 6 Meses,62,Femenino,OAXACA,PAIS,25,Menos de un año,Soltero,0
1254,POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,02/11/2022,JT031800,14/09/2022,1 - 6 Meses,49,Masculino,CHIHUAHUA,ESTADO,21,Menos de un año,Soltero,0
1255,POS1380,MFS,S5,Direct,32583,Vol-No regreso / no dio razón,Voluntario,DO,02/11/2022,JT031800,22/09/2022,1 - 6 Meses,41,Femenino,JUAREZ,CIUDAD ,25,10+ Years,Soltero,1
1256,POS538,VS9-ABS,S5,Direct,32576,Vol-No regreso / no dio razón,Voluntario,DO,02/11/2022,JT031800,22/09/2022,1 - 6 Meses,41,Femenino,PUEBLA,PAIS,28,Menos de un año,Viudo,3
1257,POS2939,VS9-ABS,S5,Direct,32599,Vol-No regreso / no dio razón,Voluntario,DO,02/11/2022,JS011500,03/10/2022,Menos de un Mes,30,Masculino,MINATITLAN,PAIS,35,10+ Years,Casado,2
1258,POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,02/11/2022,JT031800,03/10/2022,Menos de un Mes,30,Femenino,COATZACOALCOS,PAIS,25,Menos de un año,Soltero,2
1259,POS2939,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,02/11/2022,JT012324,13/10/2022,Menos de un Mes,20,Femenino,TORREON,PAIS,26,5-6 Years,Casado,2
1260,POS2939,VS4,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DO,02/11/2022,JS011500,13/10/2022,Menos de un Mes,20,Masculino,QUINTANA ROO,PAIS,41,10+ Years,Casado,1
1261,POS2939,VS9-ABS,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,03/11/2022,JS011500,27/10/2022,Menos de un Mes,7,Masculino,ACAYUCAN,PAIS,41,10+ Years,Casado,2
1262,POS1921,MFS,S5,Direct,32674,Imp.Tra-Ausentismos continuos,Impuesta,DO,04/11/2022,JS011500,21/07/2022,1 - 6 Meses,106,Masculino,JUAREZ,CIUDAD ,24,10+ Years,Soltero,0
1263,POS2456,MFS,S5,Direct,32575,Vol-Otro empleo,Voluntario,DNO,02/11/2022,ADMINIST,25/01/2017,4 - 5 Años,2107,Femenino,VERACRUZ,PAIS,27,5-6 Years,Soltero,0
1264,POS347,LOG,S5,Direct,32580,Vol-Otro empleo,Voluntario,DNO,02/11/2022,JF050600,29/06/2017,4 - 5 Años,1952,Masculino,JUAREZ,CIUDAD ,34,Menos de un año,U.Libre,2
1265,POS1230,VS9-ABS,S5,Direct,32696,Vol-Transferencia entre planta,Voluntario,DNO,04/11/2022,JF010600,04/01/1999,10+ Años,8705,Masculino,"CD. JUAREZ, CHIH",CIUDAD ,45,Menos de un año,Casado,2
1266,POS2076,HRL,S6,Exempt,32540,Vol-Otro empleo,Voluntario,E3,11/11/2022,ADMINIST,26/11/2018,4 - 5 Años,1446,Femenino,JUAREZ,CIUDAD ,27,Menos de un año,Soltero,0
1267,POS1921,MFS,S5,Direct,32696,Vol-No regreso / no dio razón,Voluntario,DO,08/11/2022,JF010600,24/10/2019,1 - 3 Años,1111,Masculino,JUAREZ,CIUDAD ,21,Menos de un año,Soltero,0
1268,POS538,VS9-ABS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DO,08/11/2022,JF060600,12/01/2021,1 - 3 Años,665,Masculino,DURANGO,PAIS,26,Menos de un año,Soltero,0
1269,POS2939,VS7,S5,Direct,32599,Imp.Tra-LFT y/o Reglamento Int.,Impuesta,DO,08/11/2022,JS011500,18/08/2022,1 - 6 Meses,82,Femenino,JUAN R. ESCUDERO,PAIS,39,5-6 Years,Soltero,4
1270,POS2939,VS9-ABS,S5,Direct,32696,Vol-Estudios,Voluntario,DO,08/11/2022,JF010600,08/09/2022,1 - 6 Meses,61,Femenino,CHIHUAHUA,ESTADO,23,10+ Years,Soltero,0
1271,POS2939,VS1,S5,Direct,32590,Vol-No regreso / no dio razón,Voluntario,DO,09/11/2022,JS011500,22/09/2022,1 - 6 Meses,48,Femenino,JUAREZ,CIUDAD ,31,5-6 Years,Casado,1
1272,POS1661,MFS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DO,08/11/2022,JS011500,06/10/2022,1 - 6 Meses,33,Femenino,DISTRITO FEDERAL,PAIS,48,6-7 Years,Casado,2
1273,POS1661,MFS,S5,Direct,32599,Vol-Transferencia entre planta,Voluntario,DO,08/11/2022,JS011500,27/10/2022,Menos de un Mes,12,Femenino,ALLENDE,ESTADO,25,6-7 Years,U.Libre,1
1274,POS2939,VS9-ABS,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,11/11/2022,JS011500,27/10/2022,Menos de un Mes,15,Masculino,MAPASTEPEC,PAIS,24,8-9 Years,U.Libre,1
1275,POS2939,VS1,S5,Direct,32574,Vol-No regreso / no dio razón,Voluntario,DO,11/11/2022,JS011500,27/10/2022,Menos de un Mes,15,Masculino,CIUDAD JUAREZ,CIUDAD ,39,10+ Years,Casado,2
1276,POS2939,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,11/11/2022,JS011500,27/10/2022,Menos de un Mes,15,Masculino,OAXACA,PAIS,29,10+ Years,U.Libre,2
1277,POS1376,VS7,S5,Direct,32590,Vol-Transferencia entre planta,Voluntario,DNO,11/11/2022,ADMINIST,30/10/2013,6 - 10 Años,3299,Masculino,DURANGO,PAIS,34,Menos de un año,U.Libre,1
1278,POS1230,VS1,S5,Direct,32600,Vol-Otro empleo,Voluntario,DNO,08/11/2022,JF010600,22/10/2014,6 - 10 Años,2939,Masculino,DURANGO,PAIS,32,8-9 Years,Soltero,0
1279,POS2802,TEF,S5,Direct,32600,Vol-Estudios,Voluntario,DNO,18/11/2022,JF010600,18/10/2018,4 - 5 Años,1492,Femenino,VERACRUZ,PAIS,22,10+ Years,Soltero,0
1280,POS1323,VS5,S5,Direct,32696,Imp.Tra-Ausentismos continuos,Impuesta,DO,14/11/2022,JF010600,27/06/2019,1 - 3 Años,1236,Femenino,CHIHUAHUA,ESTADO,25,Menos de un año,Soltero,0
1281,POS1323,VS7,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DO,14/11/2022,JF010600,01/10/2020,1 - 3 Años,774,Masculino,JUAREZ,CIUDAD ,30,Menos de un año,U.Libre,1
1282,POS1921,MFS,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,18/11/2022,JF010600,26/01/2021,1 - 3 Años,661,Femenino,CHIHUAHUA,ESTADO,23,Menos de un año,Soltero,0
1283,POS1559,MFS,S5,Direct,32690,Vol-Transferencia entre planta,Voluntario,DNO,18/11/2022,JF010600,14/10/2021,1 - 3 Años,400,Masculino,CHIHUAHUA,ESTADO,28,Menos de un año,Soltero,0
1284,POS60,TEF,S6,Exempt,32590,Vol-Otro empleo,Voluntario,E4,18/11/2022,ADMINIST,11/11/2021,1 - 3 Años,372,Masculino,CHIHUAHUA,ESTADO,30,Menos de un año,Soltero,0
1285,POS1323,VS7,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,18/11/2022,JF010600,04/08/2022,1 - 6 Meses,106,Masculino,SAN PEDRO,PAIS,25,Menos de un año,Soltero,1
1286,POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,18/11/2022,JT031800,01/09/2022,1 - 6 Meses,78,Femenino,CIUDAD JUAREZ,CIUDAD ,23,Menos de un año,U.Libre,1
1287,POS538,VS9-ABS,S5,Direct,3259,Vol-No regreso / no dio razón,Voluntario,DO,18/11/2022,JT031800,22/09/2022,1 - 6 Meses,57,Masculino,CHIHUAHUA,ESTADO,29,Menos de un año,Casado,2
1288,POS2939,VS9-ABS,S5,Direct,27000,Vol-No regreso / no dio razón,Voluntario,DO,18/11/2022,JT012324,29/09/2022,1 - 6 Meses,50,Masculino,CHIHUAHUA,ESTADO,24,10+ Years,Soltero,0
1289,POS2939,VS9-ABS,S5,Direct,32599,Vol-Cambio de domicilio,Voluntario,DO,18/11/2022,JF010600,03/10/2022,1 - 6 Meses,46,Masculino,DURANGO,PAIS,24,2-3 Years,Soltero,0
1290,POS2939,VS9-ABS,S5,Direct,32695,Vol-No regreso / no dio razón,Voluntario,DO,18/11/2022,JT012324,11/10/2022,1 - 6 Meses,38,Femenino,CHIHUAHUA,ESTADO,27,10+ Years,Soltero,4
1291,POS1380,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,18/11/2022,JT031800,20/10/2022,Menos de un Mes,29,Femenino,COSOLEACAQUE,PAIS,23,Menos de un año,Soltero,1
1292,POS1661,MFS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DO,18/11/2022,JS011500,27/10/2022,Menos de un Mes,22,Femenino,CHIAPAS,PAIS,37,8-9 Years,Soltero,4
1293,POS1230,VS7,S5,Direct,32575,Vol-Otro empleo,Voluntario,DNO,18/11/2022,JT012324,05/10/2017,4 - 5 Años,1870,Masculino,TUXTEPEC,PAIS,34,10+ Years,Casado,1
1294,POS2858,QMM,S6,Exempt,32553,Vol-Otro empleo,Voluntario,E4,18/11/2022,ADMINIST,12/10/2017,4 - 5 Años,1863,Femenino,CUERNAVACA,PAIS,33,Menos de un año,Soltero,1
1295,POS538,VS1,S5,Direct,32696,Vol-Otro empleo,Voluntario,DO,18/11/2022,JF060600,30/11/2017,4 - 5 Años,1814,Masculino,CHIHUAHUA,ESTADO,23,Menos de un año,Soltero,0
1296,POS2224,TEF,S5,Direct,32100,Imp.Pat-Terminación del Contrato,Impuesta,DNO,18/11/2022,JF010600,04/02/2013,6 - 10 Años,3574,Masculino,"CD. JUAREZ, CHIH",CIUDAD ,43,10+ Years,U.Libre,4
1297,POS2802,TEF,S5,Direct,32599,Vol-Cambio de domicilio,Voluntario,DNO,18/11/2022,JF010600,07/09/2016,6 - 10 Años,2263,Femenino,MIGUEL ANGEL,PAIS,28,6-7 Years,Soltero,0
1298,POS2622,VS7,S6,Exempt,32665,Vol-Otro empleo,Voluntario,E3,17/11/2022,ADMINIST,23/11/2016,6 - 10 Años,2185,Masculino,JUAREZ,CIUDAD ,32,Menos de un año,Soltero,1
1299,POS1323,VS1,S5,Direct,32580,Vol-Transferencia entre planta,Voluntario,DO,25/11/2022,JF010600,04/07/2019,1 - 3 Años,1240,Femenino,JUAREZ,CIUDAD ,21,Menos de un año,U.Libre,1
1300,POS538,VS9-ABS,S5,Direct,32575,Vol-Otro empleo,Voluntario,DO,23/11/2022,JF060600,09/01/2020,1 - 3 Años,1049,Femenino,VERACRUZ,PAIS,25,Menos de un año,Soltero,1
1301,POS1380,MFS,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,23/11/2022,JF060600,23/01/2020,1 - 3 Años,1035,Femenino,JUAREZ,CIUDAD ,21,10+ Years,Soltero,1
1302,POS1921,MFS,S5,Direct,32575,Vol-Insatisfacción personal,Voluntario,DO,23/11/2022,JS011500,12/03/2020,1 - 3 Años,986,Femenino,COAHUILA,PAIS,45,8-9 Years,Soltero,3
1303,POS1657,TEF,S6,Exempt,32574,Vol-Transferencia entre planta,Voluntario,E3,25/11/2022,ADMINIST,10/09/2020,1 - 3 Años,806,Masculino,CHIHUAHUA,ESTADO,25,Menos de un año,Soltero,0
1304,POS1323,VS5,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,23/11/2022,JT012324,15/10/2020,1 - 3 Años,769,Femenino,OAXACA,PAIS,25,9-10 Years,Casado,1
1305,POS538,VS9-ABS,S5,Direct,32599,Vol-No regreso / no dio razón,Voluntario,DO,21/11/2022,JT031800,29/09/2022,1 - 6 Meses,53,Femenino,VERACRUZ,PAIS,28,Menos de un año,Casado,2
1306,POS1323,VS1,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,25/11/2022,JF010600,16/03/2017,4 - 5 Años,2080,Femenino,JUAREZ,CIUDAD ,24,Menos de un año,U.Libre,1
1307,POS1323,VS4,S5,Direct,32215,Imp.Tra-Jubilación,Impuesta,DO,25/11/2022,JF010600,04/01/1994,10+ Años,10552,Masculino,CD. JUAREZ CHIH.,CIUDAD ,64,10+ Years,Casado,3
1308,POS1230,VS7,S5,Direct,32180,Vol-Otro empleo,Voluntario,DNO,23/11/2022,JT012324,04/06/2014,6 - 10 Años,3094,Masculino,CD. JUAREZ,CIUDAD ,37,10+ Years,Casado,3
1309,POS1921,MFS,S5,Direct,32599,Vol-Insatisfacción personal,Voluntario,DO,23/11/2022,JF010600,03/12/2014,6 - 10 Años,2912,Femenino,JUAREZ,CIUDAD ,26,10+ Years,Soltero,1
1310,POS538,VS7,S5,Direct,32599,Vol-Prob personales y/o fam.,Voluntario,DO,23/11/2022,JF060600,07/09/2016,6 - 10 Años,2268,Femenino,JESUS CARRANZA,PAIS,42,5-6 Years,Casado,2
1311,POS1323,VS7,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,29/11/2022,JT012324,03/05/2018,4 - 5 Años,1671,Femenino,CHIAPAS,PAIS,27,3-4 Years,Casado,1
1312,POS347,LOG,S5,Direct,32750,Vol-Otro empleo,Voluntario,DNO,29/11/2022,JF050600,14/06/2018,4 - 5 Años,1629,Masculino,JUAREZ,CIUDAD ,28,10+ Years,Casado,1
1313,POS2003,VS1,S5,Direct,32599,Vol-Otro empleo,Voluntario,DO,29/11/2022,JF050600,13/12/2018,4 - 5 Años,1447,Masculino,JUAREZ,CIUDAD ,23,Menos de un año,Soltero,0
1314,POS454,TEF,S5,Direct,32389,Vol-Transferencia entre planta,Voluntario,DNO,02/12/2022,ADMINIST,20/12/2018,4 - 5 Años,1443,Masculino,DURANGO,PAIS,27,3-4 Years,Soltero,0
1315,POS347,LOG,S5,Direct,32500,Vol-Otro empleo,Voluntario,DNO,29/11/2022,JS011500,14/03/2019,1 - 3 Años,1356,Masculino,JUAREZ,CIUDAD ,22,8-9 Years,U.Libre,1
1316,POS2456,VS9-ABS,S5,Direct,32510,Vol-Prob personales y/o fam.,Voluntario,DNO,29/11/2022,JF010600,25/04/2019,1 - 3 Años,1314,Femenino,JUAREZ,CIUDAD ,32,10+ Years,Casado,1
1317,POS1230,TEF,S5,Direct,32408,Vol-Transferencia entre planta,Voluntario,DNO,02/12/2022,ADMINIST,10/09/2020,1 - 3 Años,813,Femenino,CHIHUAHUA,ESTADO,24,2-3 Years,Soltero,0
1318,POS1323,VS4,S5,Direct,32599,Vol-Estudios,Voluntario,DO,29/11/2022,JF010600,19/11/2020,1 - 3 Años,740,Masculino,JUAREZ,CIUDAD ,20,10+ Years,Soltero,0
1319,POS1380,MFS,S5,Direct,32695,Vol-Insatisfacción personal,Voluntario,DO,29/11/2022,JF060600,11/02/2021,1 - 3 Años,656,Femenino,COAHUILA DE ZARAGOZA,PAIS,22,Menos de un año,Soltero,0
1320,POS1380,MFS,S5,Direct,32574,Vol-No regreso / no dio razón,Voluntario,DO,28/11/2022,JT031800,22/09/2022,1 - 6 Meses,67,Masculino,JUAREZ,CIUDAD ,22,Menos de un año,Soltero,0
1321,POS538,VS9-ABS,S5,Direct,32690,Vol-No regreso / no dio razón,Voluntario,DO,28/11/2022,JT031800,03/10/2022,1 - 6 Meses,56,Femenino,OAXACA,PAIS,23,Menos de un año,U.Libre,0
1322,POS538,VS9-ABS,S5,Direct,32600,Vol-No regreso / no dio razón,Voluntario,DO,28/11/2022,JT031800,03/11/2022,Menos de un Mes,25,Femenino,CHIHUAHUA,ESTADO,31,Menos de un año,Soltero,4
1323,POS538,VS9-ABS,S5,Direct,32600,Vol-No regreso / no dio razón,Voluntario,DO,28/11/2022,JF060600,03/11/2022,Menos de un Mes,25,Femenino,CHIHUAHUA,ESTADO,40,Menos de un año,Soltero,1
1324,POS1323,VS5,S5,Direct,32590,Imp.Tra-LFT y/o Reglamento Int.,Impuesta,DO,01/12/2022,JS011500,21/12/2016,6 - 10 Años,2171,Masculino,CD JUAREZ,CIUDAD ,26,10+ Years,Soltero,0
1325,POS347,LOG,S5,Direct,32594,Vol-Otro empleo,Voluntario,DNO,29/11/2022,JT012324,29/06/2017,4 - 5 Años,1979,Masculino,VERACRUZ,PAIS,27,10+ Years,Casado,1
1326,POS343,MFS,S6,Exempt,32575,Imp.Tra-Jubilación,Impuesta,E3,02/12/2022,JS011500,15/04/1999,10+ Años,8632,Masculino,"LOMA BONITA, OAXACA",PAIS,55,Menos de un año,Casado,2
1327,POS1323,VS1,S5,Direct,32060,Imp.Tra-Jubilación,Impuesta,DO,02/12/2022,JT012324,18/08/2009,10+ Años,4854,Femenino,"CD. JUAREZ, CHIH.",CIUDAD ,60,10+ Years,Casado,1
1328,POS2062,VS9-ABS,S6,Exempt,32599,Vol-Transferencia entre planta,Voluntario,E3,02/12/2022,JF010600,16/02/2012,6 - 10 Años,3942,Masculino,CD JUAREZ CHIH,CIUDAD ,40,10+ Years,Casado,2
1329,POS1359,DBE,S6,Exempt,32617,Vol-Otro empleo,Voluntario,E4,18/11/2022,ADMINIST,06/04/2017,4 - 5 Años,2052,Femenino,CHIHUAHUA,ESTADO,36,Menos de un año,Soltero,2
1330,POS538,VS1,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,11/11/2022,JF060600,22/12/2020,4 - 5 Años,689,Femenino,CHIHUAHUA,ESTADO,32,Menos de un año,Casado,1
1331,POS538,VS9-ABS,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,11/11/2022,JF060600,08/09/2022,4 - 5 Años,64,Femenino,TORREON,PAIS,23,Menos de un año,Soltero,1
1332,POS538,VS1,S5,Direct,32599,Vol-Prob personales y/o fam.,Voluntario,DO,06/12/2022,JF060600,30/08/2018,6 - 10 Años,1559,Femenino,JUAREZ,CIUDAD ,23,Menos de un año,Soltero,0
1333,POS2456,MFS,S5,Direct,32575,Vol-Otro empleo,Voluntario,DNO,06/12/2022,ADMINIST,24/01/2019,6 - 10 Años,1412,Masculino,JUAREZ,CIUDAD ,26,Menos de un año,Soltero,0
1334,POS1323,VS4,S5,Direct,32575,Vol-Otro empleo,Voluntario,DO,06/12/2022,JF010600,21/02/2019,6 - 10 Años,1384,Femenino,DURANGO,PAIS,25,10+ Years,Soltero,0
1335,POS1323,VS1-HOUS,S5,Direct,32590,Vol-Transferencia entre planta,Voluntario,DO,09/12/2022,JF010600,24/11/2020,6 - 10 Años,745,Femenino,CHIHUAHUA,ESTADO,22,Menos de un año,Soltero,0
1336,POS1921,MFS,S5,Direct,32590,Vol-No regreso / no dio razón,Voluntario,DO,05/12/2022,JS011500,28/07/2022,1 - 6 Meses,130,Masculino,COAHUILA,PAIS,24,8-9 Years,Soltero,0
1337,POS1323,VS9-ABS,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,06/12/2022,JF010600,11/08/2022,10+ Años,117,Femenino,COAHUILA DE ZARAGOZA,PAIS,48,10+ Years,Divorciado,2
1338,POS538,VS9-ABS,S5,Direct,32598,Vol-No regreso / no dio razón,Voluntario,DO,05/12/2022,JT031800,29/09/2022,1 - 6 Meses,67,Masculino,CHIHUAHUA,ESTADO,45,Menos de un año,Casado,2
1339,POS2939,VS7,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,06/12/2022,JS011500,10/10/2022,10+ Años,57,Masculino,OAXACA,PAIS,20,8-9 Years,U.Libre,1
1340,POS2939,VS7,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,05/12/2022,JS011500,20/10/2022,1 - 6 Meses,46,Femenino,MONTERREY,PAIS,46,8-9 Years,Divorciado,5
1341,POS1661,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,05/12/2022,JF010600,20/10/2022,1 - 6 Meses,46,Femenino,CHIHUAHUA,ESTADO,18,Menos de un año,Soltero,0
1342,POS538,VS5,S5,Direct,32599,Vol-No regreso / no dio razón,Voluntario,DO,05/12/2022,JT031800,27/10/2022,1 - 6 Meses,39,Femenino,CHIHUAHUA,ESTADO,24,Menos de un año,Soltero,1
1343,POS1380,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,05/12/2022,JT031800,27/10/2022,1 - 6 Meses,39,Femenino,CHIHUAHUA,ESTADO,35,Menos de un año,Casado,4
1344,POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,05/12/2022,JT031800,03/11/2022,1 - 6 Meses,32,Femenino,JUAREZ,CIUDAD ,19,Menos de un año,U.Libre,1
1345,POS2939,VS9-ABS,S5,Direct,32599,Vol-Insatisfacción personal,Voluntario,DO,06/12/2022,JF010600,03/11/2022,10+ Años,33,Femenino,CORDOBA,PAIS,32,10+ Years,Soltero,4
1346,POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,05/12/2022,JT031800,10/11/2022,Menos de un Mes,25,Femenino,JUAREZ,CIUDAD ,25,Menos de un año,Soltero,0
1347,POS2003,VS5,S5,Direct,32575,Vol-Insatisfacción personal,Voluntario,DO,06/12/2022,JS011500,18/01/2017,10+ Años,2148,Masculino,TABASCO,PAIS,44,10+ Years,U.Libre,3
1348,POS1323,VS1,S5,Direct,32150,Imp.Tra-Jubilación,Impuesta,DO,09/12/2022,JT012324,01/09/2009,10+ Años,4847,Femenino,"CD. JUAREZ, CHIH.",CIUDAD ,59,10+ Years,Casado,3
1349,POS1230,VS4,S5,Direct,32668,Imp.Tra-Jubilación,Impuesta,DNO,09/12/2022,JF010600,07/06/2004,10+ Años,6759,Masculino,"CD. JUAREZ, CHIH.",CIUDAD ,55,10+ Years,Casado,1
1350,POS347,LOG,S5,Direct,32696,Vol-No regreso / no dio razón,Voluntario,DNO,05/12/2022,JS011500,15/07/2013,10+ Años,3430,Masculino,XOCHIPALA,PAIS,34,10+ Years,Soltero,0
1351,POS538,VS9-ABS,S5,Direct,32650,Imp.Tra-Ausentismos continuos,Impuesta,DO,05/12/2022,JF060600,14/09/2017,10+ Años,1908,Femenino,JUAREZ,CIUDAD ,27,Menos de un año,Soltero,2
1352,POS1376,MFS,S5,Direct,32590,Vol-Otro empleo,Voluntario,DNO,06/12/2022,JF050600,30/10/2013,10+ Años,3324,Femenino,TORREON,PAIS,32,Menos de un año,Soltero,1
1353,POS1323,VS7,S5,Direct,32575,Vol-Otro empleo,Voluntario,DO,06/12/2022,JS011500,29/04/2015,10+ Años,2778,Femenino,JUAREZ,CIUDAD ,26,10+ Years,Soltero,1
1354,POS1783,TEF,S6,Exempt,32605,Vol-Otro empleo,Voluntario,E4,16/12/2022,ADMINIST,26/05/2022,6 - 11 Meses,204,Masculino,DISTRITO FEDERAL,PAIS,33,Menos de un año,Soltero,1
1355,POS2446,VS4,S6,Exempt,32543,Vol-Otro empleo,Voluntario,E4,13/12/2022,ADMINIST,23/07/2012,6 - 10 Años,3795,Masculino,VERACRUZ,PAIS,37,Menos de un año,Casado,2
1356,POS2062,VS1,S6,Exempt,32423,Vol-Otro empleo,Voluntario,E3,13/12/2022,ADMINIST,17/02/2022,6 - 11 Meses,299,Masculino,CD. JUAREZ,CIUDAD ,23,Menos de un año,Soltero,0
1357,POS1323,VS5,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,13/12/2022,JF010600,03/10/2019,1 - 3 Años,1167,Femenino,OAXACA,PAIS,21,2-3 Years,Soltero,0
1358,POS1323,VS9-ABS,S5,Direct,32599,Vol-Prob personales y/o fam.,Voluntario,DO,13/12/2022,JF010600,05/03/2020,1 - 3 Años,1013,Femenino,JUAREZ,CIUDAD ,27,10+ Years,Soltero,0
1359,POS538,VS7,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,12/12/2022,JT031800,21/07/2022,1 - 6 Meses,144,Femenino,JUAREZ,CIUDAD ,22,Menos de un año,U.Libre,0
1360,POS1380,MFS,S5,Direct,32599,Vol-No regreso / no dio razón,Voluntario,DO,12/12/2022,JT031800,22/09/2022,1 - 6 Meses,81,Femenino,VILLA VICTORIA,PAIS,30,Menos de un año,Soltero,1
1361,POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,12/12/2022,JT031800,03/11/2022,1 - 6 Meses,39,Femenino,OAXACA,PAIS,23,Menos de un año,Soltero,1
1362,POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,12/12/2022,JT031800,03/11/2022,1 - 6 Meses,39,Masculino,JUAREZ,CIUDAD ,22,Menos de un año,U.Libre,1
1363,POS1661,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,12/12/2022,JT012324,17/11/2022,Menos de un Mes,25,Masculino,CAMPECHE,PAIS,25,10+ Years,U.Libre,0
1364,POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,12/12/2022,JT031800,17/11/2022,Menos de un Mes,25,Femenino,CIUDAD JUAREZ,CIUDAD ,27,Menos de un año,U.Libre,2
1365,POS1323,VS9-ABS,S5,Direct,32590,Vol-Otro empleo,Voluntario,DO,13/12/2022,JF010600,05/10/2017,4 - 5 Años,1895,Masculino,JUAREZ,CIUDAD ,25,10+ Years,Soltero,0
1366,POS1323,VS9-ABS,S5,Direct,32575,Vol-Razones médicas,Voluntario,DO,13/12/2022,JT012324,21/07/2008,10+ Años,5258,Femenino,GOMEZ FARIAS CHIHUAHUA,ESTADO,49,10+ Years,Casado,3
1367,POS1230,VS5,S5,Direct,32575,Vol-Cambio de domicilio,Voluntario,DNO,13/12/2022,JF010600,02/10/2013,6 - 10 Años,3359,Masculino,VERACRUZ,PAIS,31,10+ Years,Casado,0
1368,POS2003,TEF,S5,Direct,32696,Imp.Pat-Pensionado IMSS,Impuesta,DNO,16/12/2022,ADMINIST,23/10/2013,6 - 10 Años,3341,Masculino,"CD. JUAREZ, CHIH",CIUDAD ,54,10+ Years,U.Libre,2
1369,POS2003,VS5,S5,Direct,32696,Vol-Insatisfacción personal,Voluntario,DO,13/12/2022,JF010600,09/03/2015,6 - 10 Años,2836,Femenino,JUAREZ,CIUDAD ,29,10+ Years,Soltero,0
1370,POS1230,VS4,S5,Direct,32573,Vol-Cambio de domicilio,Voluntario,DNO,13/12/2022,JS011500,11/11/2015,6 - 10 Años,2589,Masculino,OCAMPO,PAIS,30,6-7 Years,Casado,0
